polygon_row_id,map_class_clean,lifeform_clean,acres_numeric,adjacent_freshwater_anchor,adjacent_tidal_anchor,near_model_site,near_model_site_ids,near_map_edge,split_class,movement_group,base_cost,is_barrier,classification_status,decision_reason
91747,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,5.44186907534286,TRUE,TRUE,FALSE,,FALSE,Estuarine_transition_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of both freshwater and tidal anchors
91748,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.01521935793564988,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91749,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009889754886069328,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91750,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03654836029075479,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91751,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.08039946969986457,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91752,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.48450642625211027,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91753,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.33842658883416926,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91754,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.40290200342142485,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91755,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.014723540547122126,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91756,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02814099324087562,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91757,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.0449946431010062,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91758,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.00954442431027056,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91759,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.032705348230703514,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91760,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.015257651507244615,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91761,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.0335170724185849,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91762,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,1.1350302856915364,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91763,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.17827130791056958,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91764,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.024770803770901923,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91765,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009636588288144187,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91766,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.027669943061188366,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91767,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,1.9237323303560072,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91768,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.4050175051385038,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91769,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.3527176866924495,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91770,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.05163470414375763,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91771,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.010213384966853053,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91772,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.017562556353501964,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91773,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.024219556470300628,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91774,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.09365615099570944,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91775,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,1.6303094179974575,FALSE,TRUE,FALSE,,TRUE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91776,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,2.311060461871755,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91777,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,11.086576775882238,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91778,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,11.408094271106203,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91779,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.07816092362383804,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91780,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.020939218859729398,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91781,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.011070778163524161,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91782,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009200684119213277,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91783,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.026837564890509428,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91784,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.015306277013365538,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91785,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,20.927302750450558,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91786,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02587077554484525,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91787,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009358078727266808,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91788,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.09993045809732597,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91789,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03295764108605441,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91790,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02669645412454451,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91791,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.023572092623526105,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91792,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.01838470424458225,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91793,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.0729636514098817,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91794,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009746217513392975,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91795,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03779777521184747,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91796,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.023563209326553865,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91797,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.0909716521845168,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91798,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.9768122468851964,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91799,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.023108083581977135,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91800,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.3478160248164575,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91801,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.11134728559680566,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91802,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.05044437774684844,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91803,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.036317908014478574,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91804,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.010933735811317515,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91805,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.27691372421949045,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91806,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.01777788576978402,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91807,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.06256982998312412,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91808,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.1327565878706258,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91809,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.12344685335939037,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91810,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.09053374652416489,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91811,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.06041466664570338,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91812,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.04534803755054081,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91813,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.11744587145423481,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91814,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,1.4548206465062852,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91815,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.5455615867866834,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91816,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.05564070891829596,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91817,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.13013215981527926,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91818,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.2781677711979708,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91819,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03872705374682015,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91820,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02750700414622686,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91821,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.010163295995841232,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91822,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.43390676147823437,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91823,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02412802179081845,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91824,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.33069351031935895,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91825,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.01295652267972729,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91826,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.04831697700765771,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91827,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03608793265855154,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91828,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.3080119783844598,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91829,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.3643485981248303,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91830,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02512982560929927,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91831,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.018847558967789984,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91832,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.009483433673789891,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91833,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.4478646797018241,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91834,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.023297306874579527,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91835,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.5725306503546881,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91836,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02293892230873527,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91837,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.44028941564637086,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91838,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.03117530698666058,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91839,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.020674558009052903,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91840,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.7741740082766715,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91841,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.24908246985955354,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91842,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.050775330024664715,FALSE,TRUE,FALSE,,FALSE,Tidal_mudflat,Tidal_saline_matrix,25,FALSE,ASSIGNED,Within 30 ft of tidal wetland or eel grass
91843,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.02134973919864727,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91844,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.27272748857468054,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91845,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.01769969514283438,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91846,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.029568308176983228,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91847,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.023897930842225995,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91848,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.012703739068887289,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91849,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.04123812416472632,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91850,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.025642673918267984,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
91851,Mudflat/Dry Pond Bottom Mapping Unit,Mudflat,0.031184688120212266,FALSE,FALSE,FALSE,,FALSE,UNRESOLVED_MUDFLAT_REVIEW,UNRESOLVED_REVIEW,,FALSE,REVIEW_REQUIRED,"No freshwater, tidal, or modeled-site spatial evidence"
